source_frame,timestamp_seconds,detected,class_name,confidence,x_center,y_center,width,height,x_min,y_min,x_max,y_max
516,8.608600,True,Squash-Line-Calling,0.423569,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
517,8.625283,True,Squash-Line-Calling,0.437371,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
518,8.641967,True,Squash-Line-Calling,0.428357,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
519,8.658650,True,Squash-Line-Calling,0.460855,611.000,703.000,10.000,10.000,606.000,698.000,616.000,708.000
520,8.675333,True,Squash-Line-Calling,0.451116,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
521,8.692017,True,Squash-Line-Calling,0.456260,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
522,8.708700,True,Squash-Line-Calling,0.455396,606.000,707.000,8.000,10.000,602.000,702.000,610.000,712.000
523,8.725383,True,Squash-Line-Calling,0.454799,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
524,8.742067,True,Squash-Line-Calling,0.443825,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
525,8.758750,True,Squash-Line-Calling,0.444511,600.000,708.000,8.000,8.000,596.000,704.000,604.000,712.000
526,8.775433,True,Squash-Line-Calling,0.465994,599.000,709.000,10.000,10.000,594.000,704.000,604.000,714.000
527,8.792117,True,Squash-Line-Calling,0.467919,597.000,710.000,10.000,8.000,592.000,706.000,602.000,714.000
528,8.808800,True,Squash-Line-Calling,0.452303,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
529,8.825483,True,Squash-Line-Calling,0.456040,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
530,8.842167,True,Squash-Line-Calling,0.451749,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
531,8.858850,True,Squash-Line-Calling,0.449682,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
532,8.875533,True,Squash-Line-Calling,0.482696,588.000,714.000,8.000,8.000,584.000,710.000,592.000,718.000
533,8.892217,True,Squash-Line-Calling,0.446417,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
534,8.908900,True,Squash-Line-Calling,0.445903,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
535,8.925583,True,Squash-Line-Calling,0.448262,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
536,8.942267,True,Squash-Line-Calling,0.448106,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
537,8.958950,True,Squash-Line-Calling,0.451022,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
538,8.975633,True,Squash-Line-Calling,0.446321,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
539,8.992317,True,Squash-Line-Calling,0.419292,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
540,9.009000,True,Squash-Line-Calling,0.357881,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
541,9.025683,True,Squash-Line-Calling,0.359474,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
542,9.042367,True,Squash-Line-Calling,0.350949,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
543,9.059050,True,Squash-Line-Calling,0.326217,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
544,9.075733,True,Squash-Line-Calling,0.308804,567.000,723.000,10.000,6.000,562.000,720.000,572.000,726.000
545,9.092417,True,Squash-Line-Calling,0.531247,564.000,724.000,8.000,8.000,560.000,720.000,568.000,728.000
546,9.109100,True,Squash-Line-Calling,0.533174,562.000,725.000,8.000,6.000,558.000,722.000,566.000,728.000
547,9.125783,True,Squash-Line-Calling,0.440812,560.000,726.000,8.000,8.000,556.000,722.000,564.000,730.000
548,9.142467,True,Squash-Line-Calling,0.301438,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
549,9.159150,True,Squash-Line-Calling,0.295987,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
550,9.175833,True,Squash-Line-Calling,0.302438,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
551,9.192517,True,Squash-Line-Calling,0.385757,554.000,730.000,8.000,8.000,550.000,726.000,558.000,734.000
552,9.209200,True,Squash-Line-Calling,0.507738,551.000,730.000,10.000,8.000,546.000,726.000,556.000,734.000
553,9.225883,True,Squash-Line-Calling,0.547686,550.000,730.000,8.000,8.000,546.000,726.000,554.000,734.000
554,9.242567,True,Squash-Line-Calling,0.561686,547.000,732.000,10.000,8.000,542.000,728.000,552.000,736.000
555,9.259250,True,Squash-Line-Calling,0.548975,545.000,732.000,10.000,8.000,540.000,728.000,550.000,736.000
556,9.275933,True,Squash-Line-Calling,0.343578,544.000,733.000,8.000,6.000,540.000,730.000,548.000,736.000
557,9.292617,True,Squash-Line-Calling,0.401804,541.000,734.000,10.000,8.000,536.000,730.000,546.000,738.000
558,9.309300,True,Squash-Line-Calling,0.573959,539.000,736.000,10.000,8.000,534.000,732.000,544.000,740.000
559,9.325983,True,Squash-Line-Calling,0.598820,536.000,736.000,8.000,8.000,532.000,732.000,540.000,740.000
560,9.342667,True,Squash-Line-Calling,0.519340,534.000,737.000,8.000,6.000,530.000,734.000,538.000,740.000
561,9.359350,True,Squash-Line-Calling,0.424112,532.000,738.000,8.000,8.000,528.000,734.000,536.000,742.000
562,9.376033,True,Squash-Line-Calling,0.294624,531.000,738.000,10.000,8.000,526.000,734.000,536.000,742.000
563,9.392717,True,Squash-Line-Calling,0.466469,528.000,740.000,8.000,8.000,524.000,736.000,532.000,744.000
564,9.409400,True,Squash-Line-Calling,0.470217,526.000,740.000,8.000,8.000,522.000,736.000,530.000,744.000
565,9.426083,True,Squash-Line-Calling,0.364238,524.000,741.000,8.000,6.000,520.000,738.000,528.000,744.000
566,9.442767,True,Squash-Line-Calling,0.435281,522.000,742.000,8.000,8.000,518.000,738.000,526.000,746.000
567,9.459450,True,Squash-Line-Calling,0.524428,520.000,743.000,8.000,6.000,516.000,740.000,524.000,746.000
568,9.476133,True,Squash-Line-Calling,0.571910,518.000,744.000,8.000,8.000,514.000,740.000,522.000,748.000
569,9.492817,True,Squash-Line-Calling,0.591840,516.000,745.000,8.000,6.000,512.000,742.000,520.000,748.000
570,9.509500,True,Squash-Line-Calling,0.600602,514.000,746.000,8.000,8.000,510.000,742.000,518.000,750.000
571,9.526183,True,Squash-Line-Calling,0.563239,511.000,746.000,6.000,8.000,508.000,742.000,514.000,750.000
572,9.542867,True,Squash-Line-Calling,0.467301,508.000,748.000,8.000,8.000,504.000,744.000,512.000,752.000
573,9.559550,True,Squash-Line-Calling,0.382591,506.000,748.000,8.000,8.000,502.000,744.000,510.000,752.000
574,9.576233,True,Squash-Line-Calling,0.508152,504.000,750.000,8.000,8.000,500.000,746.000,508.000,754.000
575,9.592917,True,Squash-Line-Calling,0.576243,502.000,750.000,8.000,8.000,498.000,746.000,506.000,754.000
576,9.609600,True,Squash-Line-Calling,0.589525,499.000,752.000,10.000,8.000,494.000,748.000,504.000,756.000
577,9.626283,True,Squash-Line-Calling,0.564873,496.000,752.000,8.000,8.000,492.000,748.000,500.000,756.000
578,9.642967,True,Squash-Line-Calling,0.464935,494.000,754.000,8.000,8.000,490.000,750.000,498.000,758.000
579,9.659650,True,Squash-Line-Calling,0.422650,492.000,756.000,8.000,8.000,488.000,752.000,496.000,760.000
580,9.676333,True,Squash-Line-Calling,0.526478,490.000,756.000,8.000,8.000,486.000,752.000,494.000,760.000
581,9.693017,True,Squash-Line-Calling,0.566719,488.000,758.000,8.000,8.000,484.000,754.000,492.000,762.000
582,9.709700,True,Squash-Line-Calling,0.549094,485.000,758.000,10.000,8.000,480.000,754.000,490.000,762.000
583,9.726383,True,Squash-Line-Calling,0.371038,833.000,23.000,10.000,10.000,828.000,18.000,838.000,28.000
584,9.743067,True,Squash-Line-Calling,0.503543,479.000,760.000,10.000,8.000,474.000,756.000,484.000,764.000
585,9.759750,True,Squash-Line-Calling,0.574056,477.000,761.000,10.000,10.000,472.000,756.000,482.000,766.000
586,9.776433,True,Squash-Line-Calling,0.602180,474.000,763.000,8.000,10.000,470.000,758.000,478.000,768.000
587,9.793117,True,Squash-Line-Calling,0.567689,402.000,626.000,20.000,20.000,392.000,616.000,412.000,636.000
588,9.809800,True,Squash-Line-Calling,0.572780,470.000,765.000,8.000,10.000,466.000,760.000,474.000,770.000
589,9.826483,True,Squash-Line-Calling,0.571622,467.000,766.000,10.000,8.000,462.000,762.000,472.000,770.000
590,9.843167,True,Squash-Line-Calling,0.492682,464.000,767.000,8.000,10.000,460.000,762.000,468.000,772.000
591,9.859850,True,Squash-Line-Calling,0.437660,852.000,712.000,20.000,20.000,842.000,702.000,862.000,722.000
592,9.876533,True,Squash-Line-Calling,0.498883,852.000,712.000,20.000,20.000,842.000,702.000,862.000,722.000
593,9.893217,True,Squash-Line-Calling,0.513866,852.000,712.000,20.000,20.000,842.000,702.000,862.000,722.000
594,9.909900,True,Squash-Line-Calling,0.403662,851.000,711.000,18.000,18.000,842.000,702.000,860.000,720.000
595,9.926583,True,Squash-Line-Calling,0.347084,833.000,24.000,10.000,12.000,828.000,18.000,838.000,30.000
596,9.943267,True,Squash-Line-Calling,0.351223,832.000,24.000,8.000,12.000,828.000,18.000,836.000,30.000
597,9.959950,True,Squash-Line-Calling,0.343798,832.000,24.000,8.000,12.000,828.000,18.000,836.000,30.000
598,9.976633,True,Squash-Line-Calling,0.347901,832.000,24.000,8.000,12.000,828.000,18.000,836.000,30.000
599,9.993317,True,Squash-Line-Calling,0.517667,994.000,833.000,12.000,14.000,988.000,826.000,1000.000,840.000
600,10.010000,True,Squash-Line-Calling,0.526593,993.000,833.000,14.000,14.000,986.000,826.000,1000.000,840.000
601,10.026683,True,Squash-Line-Calling,0.624966,993.000,833.000,14.000,14.000,986.000,826.000,1000.000,840.000
602,10.043367,True,Squash-Line-Calling,0.654603,992.000,831.000,12.000,14.000,986.000,824.000,998.000,838.000
603,10.060050,True,Squash-Line-Calling,0.651812,992.000,832.000,12.000,12.000,986.000,826.000,998.000,838.000
604,10.076733,True,Squash-Line-Calling,0.656824,991.000,831.000,14.000,14.000,984.000,824.000,998.000,838.000
605,10.093417,True,Squash-Line-Calling,0.648555,991.000,832.000,14.000,12.000,984.000,826.000,998.000,838.000
606,10.110100,True,Squash-Line-Calling,0.641970,990.000,832.000,12.000,12.000,984.000,826.000,996.000,838.000
607,10.126783,True,Squash-Line-Calling,0.627040,990.000,832.000,12.000,12.000,984.000,826.000,996.000,838.000
608,10.143467,True,Squash-Line-Calling,0.599166,990.000,831.000,12.000,14.000,984.000,824.000,996.000,838.000
609,10.160150,True,Squash-Line-Calling,0.544045,990.000,832.000,12.000,12.000,984.000,826.000,996.000,838.000
610,10.176833,True,Squash-Line-Calling,0.387951,989.000,832.000,10.000,12.000,984.000,826.000,994.000,838.000
611,10.193517,True,Squash-Line-Calling,0.287160,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
612,10.210200,True,Squash-Line-Calling,0.282761,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
613,10.226883,True,Squash-Line-Calling,0.280028,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
614,10.243567,True,Squash-Line-Calling,0.270860,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
615,10.260250,True,Squash-Line-Calling,0.285973,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
616,10.276933,True,Squash-Line-Calling,0.293169,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
617,10.293617,True,Squash-Line-Calling,0.295099,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
618,10.310300,True,Squash-Line-Calling,0.310837,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
619,10.326983,True,Squash-Line-Calling,0.311775,831.000,26.000,10.000,12.000,826.000,20.000,836.000,32.000
620,10.343667,True,Squash-Line-Calling,0.305678,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
621,10.360350,True,Squash-Line-Calling,0.293507,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
622,10.377033,True,Squash-Line-Calling,0.297263,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
623,10.393717,True,Squash-Line-Calling,0.306448,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
624,10.410400,True,Squash-Line-Calling,0.296804,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
625,10.427083,True,Squash-Line-Calling,0.293952,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
626,10.443767,True,Squash-Line-Calling,0.299925,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
627,10.460450,True,Squash-Line-Calling,0.301520,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
628,10.477133,True,Squash-Line-Calling,0.295314,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
629,10.493817,True,Squash-Line-Calling,0.297749,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
630,10.510500,True,Squash-Line-Calling,0.300750,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
631,10.527183,True,Squash-Line-Calling,0.296346,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
632,10.543867,True,Squash-Line-Calling,0.299884,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
633,10.560550,True,Squash-Line-Calling,0.290743,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
634,10.577233,True,Squash-Line-Calling,0.289209,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
635,10.593917,True,Squash-Line-Calling,0.292512,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
636,10.610600,True,Squash-Line-Calling,0.292574,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
637,10.627283,True,Squash-Line-Calling,0.290431,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
638,10.643967,True,Squash-Line-Calling,0.291242,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
639,10.660650,True,Squash-Line-Calling,0.289264,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
640,10.677333,True,Squash-Line-Calling,0.278497,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
641,10.694017,True,Squash-Line-Calling,0.274750,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
642,10.710700,True,Squash-Line-Calling,0.278139,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
643,10.727383,True,Squash-Line-Calling,0.280589,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
644,10.744067,True,Squash-Line-Calling,0.283588,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
645,10.760750,True,Squash-Line-Calling,0.281736,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
646,10.777433,True,Squash-Line-Calling,0.282914,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
647,10.794117,True,Squash-Line-Calling,0.279203,832.000,26.000,8.000,12.000,828.000,20.000,836.000,32.000
648,10.810800,True,Squash-Line-Calling,0.317951,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
649,10.827483,True,Squash-Line-Calling,0.340646,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
650,10.844167,True,Squash-Line-Calling,0.354907,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
651,10.860850,True,Squash-Line-Calling,0.347668,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
652,10.877533,True,Squash-Line-Calling,0.347592,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
653,10.894217,True,Squash-Line-Calling,0.348146,832.000,27.000,8.000,10.000,828.000,22.000,836.000,32.000
654,10.910900,True,Squash-Line-Calling,0.456405,974.000,830.000,12.000,12.000,968.000,824.000,980.000,836.000
655,10.927583,True,Squash-Line-Calling,0.448940,974.000,830.000,12.000,12.000,968.000,824.000,980.000,836.000
656,10.944267,True,Squash-Line-Calling,0.546685,973.000,830.000,10.000,12.000,968.000,824.000,978.000,836.000
657,10.960950,True,Squash-Line-Calling,0.582144,973.000,830.000,10.000,12.000,968.000,824.000,978.000,836.000
658,10.977633,True,Squash-Line-Calling,0.628557,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
659,10.994317,True,Squash-Line-Calling,0.629315,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
660,11.011000,True,Squash-Line-Calling,0.651439,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
661,11.027683,True,Squash-Line-Calling,0.647158,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
662,11.044367,True,Squash-Line-Calling,0.648731,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
663,11.061050,True,Squash-Line-Calling,0.658091,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
664,11.077733,True,Squash-Line-Calling,0.653577,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
665,11.094417,True,Squash-Line-Calling,0.652060,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
666,11.111100,True,Squash-Line-Calling,0.665318,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
667,11.127783,True,Squash-Line-Calling,0.668207,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
668,11.144467,True,Squash-Line-Calling,0.671800,972.000,830.000,12.000,12.000,966.000,824.000,978.000,836.000
669,11.161150,True,Squash-Line-Calling,0.683347,971.000,831.000,14.000,14.000,964.000,824.000,978.000,838.000
670,11.177833,True,Squash-Line-Calling,0.695692,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
671,11.194517,True,Squash-Line-Calling,0.676231,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
672,11.211200,True,Squash-Line-Calling,0.675532,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
673,11.227883,True,Squash-Line-Calling,0.676150,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
674,11.244567,True,Squash-Line-Calling,0.682361,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
675,11.261250,True,Squash-Line-Calling,0.698316,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
676,11.277933,True,Squash-Line-Calling,0.705091,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
677,11.294617,True,Squash-Line-Calling,0.702473,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
678,11.311300,True,Squash-Line-Calling,0.702240,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
679,11.327983,True,Squash-Line-Calling,0.698249,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
680,11.344667,True,Squash-Line-Calling,0.699866,970.000,831.000,12.000,14.000,964.000,824.000,976.000,838.000
681,11.361350,True,Squash-Line-Calling,0.696820,969.000,831.000,14.000,14.000,962.000,824.000,976.000,838.000
682,11.378033,True,Squash-Line-Calling,0.698632,969.000,831.000,14.000,14.000,962.000,824.000,976.000,838.000
683,11.394717,True,Squash-Line-Calling,0.699955,969.000,831.000,14.000,14.000,962.000,824.000,976.000,838.000
684,11.411400,True,Squash-Line-Calling,0.701225,969.000,831.000,14.000,14.000,962.000,824.000,976.000,838.000
685,11.428083,True,Squash-Line-Calling,0.696012,969.000,831.000,14.000,14.000,962.000,824.000,976.000,838.000
686,11.444767,True,Squash-Line-Calling,0.692213,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
687,11.461450,True,Squash-Line-Calling,0.689441,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
688,11.478133,True,Squash-Line-Calling,0.692744,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
689,11.494817,True,Squash-Line-Calling,0.695048,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
690,11.511500,True,Squash-Line-Calling,0.693860,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
691,11.528183,True,Squash-Line-Calling,0.690406,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
692,11.544867,True,Squash-Line-Calling,0.690257,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
693,11.561550,True,Squash-Line-Calling,0.689507,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
694,11.578233,True,Squash-Line-Calling,0.693233,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
695,11.594917,True,Squash-Line-Calling,0.696229,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
696,11.611600,True,Squash-Line-Calling,0.696661,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
697,11.628283,True,Squash-Line-Calling,0.694012,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
698,11.644967,True,Squash-Line-Calling,0.688163,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
699,11.661650,True,Squash-Line-Calling,0.688627,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
700,11.678333,True,Squash-Line-Calling,0.687010,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
701,11.695017,True,Squash-Line-Calling,0.678218,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
702,11.711700,True,Squash-Line-Calling,0.676118,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
703,11.728383,True,Squash-Line-Calling,0.678197,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
704,11.745067,True,Squash-Line-Calling,0.674014,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
705,11.761750,True,Squash-Line-Calling,0.673536,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
706,11.778433,True,Squash-Line-Calling,0.673601,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
707,11.795117,True,Squash-Line-Calling,0.671964,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
708,11.811800,True,Squash-Line-Calling,0.669088,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
709,11.828483,True,Squash-Line-Calling,0.672460,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
710,11.845167,True,Squash-Line-Calling,0.671493,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
711,11.861850,True,Squash-Line-Calling,0.669030,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
712,11.878533,True,Squash-Line-Calling,0.670547,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
713,11.895217,True,Squash-Line-Calling,0.662130,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
714,11.911900,True,Squash-Line-Calling,0.652536,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
715,11.928583,True,Squash-Line-Calling,0.651266,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
716,11.945267,True,Squash-Line-Calling,0.643905,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
717,11.961950,True,Squash-Line-Calling,0.647114,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
718,11.978633,True,Squash-Line-Calling,0.644258,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
719,11.995317,True,Squash-Line-Calling,0.648418,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
720,12.012000,True,Squash-Line-Calling,0.647356,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
721,12.028683,True,Squash-Line-Calling,0.642312,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
722,12.045367,True,Squash-Line-Calling,0.636342,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
723,12.062050,True,Squash-Line-Calling,0.633823,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
724,12.078733,True,Squash-Line-Calling,0.633221,967.000,831.000,14.000,14.000,960.000,824.000,974.000,838.000
725,12.095417,True,Squash-Line-Calling,0.646089,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
726,12.112100,True,Squash-Line-Calling,0.645537,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
727,12.128783,True,Squash-Line-Calling,0.650797,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
728,12.145467,True,Squash-Line-Calling,0.653638,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
729,12.162150,True,Squash-Line-Calling,0.655920,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
730,12.178833,True,Squash-Line-Calling,0.655339,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
731,12.195517,True,Squash-Line-Calling,0.655591,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
732,12.212200,True,Squash-Line-Calling,0.654971,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
733,12.228883,True,Squash-Line-Calling,0.651704,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
734,12.245567,True,Squash-Line-Calling,0.661540,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
735,12.262250,True,Squash-Line-Calling,0.669896,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
736,12.278933,True,Squash-Line-Calling,0.674305,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
737,12.295617,True,Squash-Line-Calling,0.663548,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
738,12.312300,True,Squash-Line-Calling,0.649754,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
739,12.328983,True,Squash-Line-Calling,0.657281,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
740,12.345667,True,Squash-Line-Calling,0.656937,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
741,12.362350,True,Squash-Line-Calling,0.662299,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
742,12.379033,True,Squash-Line-Calling,0.665271,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
743,12.395717,True,Squash-Line-Calling,0.669040,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
744,12.412400,True,Squash-Line-Calling,0.670073,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
745,12.429083,True,Squash-Line-Calling,0.667145,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
746,12.445767,True,Squash-Line-Calling,0.675234,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
747,12.462450,True,Squash-Line-Calling,0.671937,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
748,12.479133,True,Squash-Line-Calling,0.669024,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
749,12.495817,True,Squash-Line-Calling,0.671660,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
750,12.512500,True,Squash-Line-Calling,0.672134,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
751,12.529183,True,Squash-Line-Calling,0.680080,968.000,830.000,12.000,16.000,962.000,822.000,974.000,838.000
752,12.545867,True,Squash-Line-Calling,0.667443,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
753,12.562550,True,Squash-Line-Calling,0.661505,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
754,12.579233,True,Squash-Line-Calling,0.656853,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
755,12.595917,True,Squash-Line-Calling,0.646953,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
756,12.612600,True,Squash-Line-Calling,0.651670,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
757,12.629283,True,Squash-Line-Calling,0.656945,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
758,12.645967,True,Squash-Line-Calling,0.653340,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
759,12.662650,True,Squash-Line-Calling,0.652895,968.000,831.000,12.000,14.000,962.000,824.000,974.000,838.000
